QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,COUNTRY,DEALSIZE
40,100.0,8,6747.6,2003-11-11,11,2003,Motorcycles,150,9,Daedalus Designs Imports,France,Medium
28,100.0,1,4512.48,2003-11-18,11,2003,Motorcycles,150,9,Toys4GrownUps.com,USA,Medium
25,100.0,1,4029.0,2003-12-01,12,2003,Motorcycles,150,9,Mini Wheels Co.,USA,Medium
36,100.0,13,4771.8,2004-01-15,1,2004,Motorcycles,150,9,Auto Canal Petit,France,Medium
43,100.0,6,6087.94,2004-02-21,2,2004,Motorcycles,150,9,Daedalus Designs Imports,France,Medium
32,100.0,6,4193.28,2004-04-05,4,2004,Motorcycles,150,9,Vitachrome Inc.,USA,Medium
46,100.0,1,7552.28,2004-05-18,5,2004,Motorcycles,150,9,Tekni Collectables Inc.,USA,Large
48,100.0,1,6434.4,2004-06-28,6,2004,Motorcycles,150,9,Gift Depot Inc.,USA,Medium
43,100.0,14,5181.5,2004-08-02,8,2004,Motorcycles,150,9,Online Mini Collectables,USA,Medium
49,100.0,5,6863.92,2004-08-27,8,2004,Motorcycles,150,9,Marta's Replicas Co.,USA,Medium
24,100.0,8,4157.04,2004-09-30,9,2004,Motorcycles,150,9,"Toys of Finland, Co.",Finland,Medium
26,100.0,4,4660.24,2004-10-15,10,2004,Motorcycles,150,9,Baane Mini Imports,Norway,Medium
30,100.0,9,4111.8,2004-11-03,11,2004,Motorcycles,150,9,Microscale Inc.,USA,Medium
24,100.0,6,3542.64,2004-11-15,11,2004,Motorcycles,150,9,Land of Toys Inc.,USA,Medium
55,100.0,8,8118.55,2004-11-24,11,2004,Motorcycles,150,9,Salzburg Collectables,Austria,Large
22,100.0,1,3877.06,2005-01-05,1,2005,Motorcycles,150,9,Technics Stores Inc.,USA,Medium
49,78.92,13,3867.08,2005-02-03,2,2005,Motorcycles,150,9,La Rochelle Gifts,France,Medium
44,100.0,6,5951.44,2005-03-03,3,2005,Motorcycles,150,9,FunGiftIdeas.com,USA,Medium
66,100.0,6,8648.64,2005-04-08,4,2005,Motorcycles,150,9,"UK Collectables, Ltd.",UK,Large
21,100.0,1,3447.78,2005-05-13,5,2005,Motorcycles,150,9,Euro Shopping Channel,Spain,Medium
34,100.0,1,5958.5,2003-01-31,1,2003,Classic Cars,151,10,Euro Shopping Channel,Spain,Medium
43,100.0,10,5911.64,2003-04-16,4,2003,Classic Cars,151,10,"Dragon Souveniers, Ltd.",Singapore,Medium
46,100.0,3,7366.44,2003-06-03,6,2003,Classic Cars,151,10,Muscle Machine Inc,USA,Large
33,100.0,13,4985.64,2003-08-08,8,2003,Classic Cars,151,10,Mini Gifts Distributors Ltd.,USA,Medium
42,100.0,12,5393.64,2003-09-28,9,2003,Classic Cars,151,10,Euro Shopping Channel,Spain,Medium
34,100.0,4,4880.02,2003-10-22,10,2003,Classic Cars,151,10,"Dragon Souveniers, Ltd.",Singapore,Medium
47,100.0,3,8378.69,2003-11-06,11,2003,Classic Cars,151,10,L'ordine Souveniers,Italy,Large
33,100.0,14,4038.21,2003-11-14,11,2003,Classic Cars,151,10,Mini Creations Ltd.,USA,Medium
24,100.0,6,3807.12,2003-11-26,11,2003,Classic Cars,151,10,Super Scale Inc.,USA,Medium
26,100.0,14,3142.36,2004-01-02,1,2004,Classic Cars,151,10,"Saveley & Henriot, Co.",France,Medium
30,100.0,3,4713.6,2004-02-12,2,2004,Classic Cars,151,10,"Clover Collections, Co.",Ireland,Medium
43,100.0,1,7016.31,2004-03-15,3,2004,Classic Cars,151,10,"Blauer See Auto, Co.",Germany,Large
25,100.0,3,4381.25,2004-05-05,5,2004,Classic Cars,151,10,Suominen Souveniers,Finland,Medium
27,100.0,3,4283.01,2004-07-20,7,2004,Classic Cars,151,10,Diecast Classics Inc.,USA,Medium
27,100.0,6,4364.82,2004-08-20,8,2004,Classic Cars,151,10,Mini Gifts Distributors Ltd.,USA,Medium
24,100.0,9,4242.24,2004-09-09,9,2004,Classic Cars,151,10,Amica Models & Co.,Italy,Medium
34,100.0,14,4982.7,2004-10-14,10,2004,Classic Cars,151,10,"AV Stores, Co.",UK,Medium
46,100.0,6,6393.54,2004-10-22,10,2004,Classic Cars,151,10,Heintze Collectables,Denmark,Medium
27,54.33,1,1466.91,2004-11-05,11,2004,Classic Cars,151,10,Vitachrome Inc.,USA,Small
33,100.0,11,4059.33,2004-11-20,11,2004,Classic Cars,151,10,"La Corne D'abondance, Co.",France,Medium
47,100.0,4,4801.52,2004-11-01,11,2004,Classic Cars,151,10,"Corrida Auto Replicas, Ltd",Spain,Medium
49,55.34,5,2711.66,2004-12-10,12,2004,Classic Cars,151,10,Euro Shopping Channel,Spain,Small
40,100.0,4,5862.0,2005-01-26,1,2005,Classic Cars,151,10,"Tokyo Collectables, Ltd",Japan,Medium
37,100.0,11,4071.85,2005-02-17,2,2005,Classic Cars,151,10,Mini Gifts Distributors Ltd.,USA,Medium
47,100.0,3,8236.75,2005-05-05,5,2005,Classic Cars,151,10,Gift Depot Inc.,USA,Large
45,100.0,4,6130.35,2003-03-03,3,2003,Classic Cars,117,11,Cruz & Sons Co.,Philippines,Medium
37,99.82,8,3693.34,2003-05-08,5,2003,Classic Cars,117,11,Marseille Mini Autos,France,Medium
48,100.0,5,6031.68,2003-07-02,7,2003,Classic Cars,117,11,Mini Gifts Distributors Ltd.,USA,Medium
31,100.0,5,3494.94,2003-09-05,9,2003,Classic Cars,117,11,Collectables For Less Inc.,USA,Medium
46,100.0,6,5294.14,2003-10-11,10,2003,Classic Cars,117,11,"Men 'R' US Retailers, Ltd.",USA,Medium
47,100.0,4,5464.69,2003-11-04,11,2003,Classic Cars,117,11,Mini Auto Werke,Austria,Medium
28,100.0,12,2860.76,2003-11-12,11,2003,Classic Cars,117,11,Herkku Gifts,Norway,Small
40,100.0,1,5590.0,2003-11-20,11,2003,Classic Cars,117,11,"Toms Spezialitten, Ltd",Germany,Medium
20,100.0,6,2254.8,2003-12-02,12,2003,Classic Cars,117,11,Euro Shopping Channel,Spain,Small
39,100.0,16,4946.76,2004-01-16,1,2004,Classic Cars,117,11,Euro Shopping Channel,Spain,Medium
25,99.82,7,2495.5,2004-02-22,2,2004,Classic Cars,117,11,"Vida Sport, Ltd",Switzerland,Small
29,100.0,1,3167.38,2004-04-09,4,2004,Classic Cars,117,11,Danish Wholesale Imports,Denmark,Medium
22,100.0,11,2402.84,2004-06-01,6,2004,Classic Cars,117,11,"UK Collectables, Ltd.",UK,Small
22,100.0,12,2454.54,2004-07-06,7,2004,Classic Cars,117,11,L'ordine Souveniers,Italy,Small
47,100.0,1,5464.69,2004-08-02,8,2004,Classic Cars,117,11,Online Mini Collectables,USA,Medium
45,100.0,10,4756.5,2004-08-30,8,2004,Classic Cars,117,11,"Vida Sport, Ltd",Switzerland,Medium
29,100.0,3,3984.6,2003-10-04,10,2003,Classic Cars,117,11,"Blauer See Auto, Co.",Germany,Medium
24,100.0,8,3100.32,2004-10-16,10,2004,Classic Cars,117,11,"Toms Spezialitten, Ltd",Germany,Medium
35,100.0,1,4850.3,2004-11-03,11,2004,Classic Cars,117,11,"Volvo Model Replicas, Co",Sweden,Medium
46,83.63,13,3846.98,2004-11-15,11,2004,Classic Cars,117,11,Land of Toys Inc.,USA,Medium
44,95.93,1,4220.92,2004-11-24,11,2004,Classic Cars,117,11,Salzburg Collectables,Austria,Medium
34,96.73,4,3288.82,2005-01-06,1,2005,Classic Cars,117,11,Suominen Souveniers,Finland,Medium
35,100.0,1,3987.2,2005-02-08,2,2005,Classic Cars,117,11,Boards & Toys Co.,USA,Medium
25,72.38,6,1809.5,2005-03-03,3,2005,Classic Cars,117,11,Scandinavian Gift Ideas,Sweden,Small
10,100.0,11,1092.2,2005-05-17,5,2005,Classic Cars,117,11,Salzburg Collectables,Austria,Small
29,100.0,14,4566.05,2003-02-11,2,2003,Classic Cars,173,12,Danish Wholesale Imports,Denmark,Medium
39,100.0,8,5938.14,2003-04-16,4,2003,Classic Cars,173,12,"Dragon Souveniers, Ltd.",Singapore,Medium
42,100.0,1,8138.76,2003-06-03,6,2003,Classic Cars,173,12,Muscle Machine Inc,USA,Large
46,100.0,11,9470.94,2003-08-08,8,2003,Classic Cars,173,12,Mini Gifts Distributors Ltd.,USA,Large
49,100.0,10,7036.89,2003-09-28,9,2003,Classic Cars,173,12,Euro Shopping Channel,Spain,Large
27,100.0,2,5559.03,2003-10-22,10,2003,Classic Cars,173,12,"Dragon Souveniers, Ltd.",Singapore,Medium
50,100.0,1,7872.5,2003-11-06,11,2003,Classic Cars,173,12,L'ordine Souveniers,Italy,Large
43,100.0,12,7886.2,2003-11-14,11,2003,Classic Cars,173,12,Mini Creations Ltd.,USA,Large
38,100.0,4,7232.16,2003-11-26,11,2003,Classic Cars,173,12,Super Scale Inc.,USA,Large
20,100.0,12,3114.4,2004-01-02,1,2004,Classic Cars,173,12,"Saveley & Henriot, Co.",France,Medium
27,100.0,1,5045.22,2004-02-12,2,2004,Classic Cars,173,12,"Clover Collections, Co.",Ireland,Medium
49,100.0,1,6952.12,2004-03-19,3,2004,Classic Cars,173,12,CAF Imports,Spain,Medium
27,100.0,1,4157.73,2004-05-05,5,2004,Classic Cars,173,12,Suominen Souveniers,Finland,Medium
39,100.0,1,7962.24,2004-07-20,7,2004,Classic Cars,173,12,Diecast Classics Inc.,USA,Large
24,100.0,4,3778.8,2004-08-20,8,2004,Classic Cars,173,12,Mini Gifts Distributors Ltd.,USA,Medium
45,100.0,7,8253.0,2004-09-09,9,2004,Classic Cars,173,12,Amica Models & Co.,Italy,Large
20,100.0,12,3633.4,2004-10-14,10,2004,Classic Cars,173,12,"AV Stores, Co.",UK,Medium
36,100.0,4,6913.8,2004-10-22,10,2004,Classic Cars,173,12,Heintze Collectables,Denmark,Medium
24,100.0,1,2583.6,2004-11-05,11,2004,Classic Cars,173,12,Baane Mini Imports,Norway,Small
49,63.38,1,3105.62,2004-11-20,11,2004,Classic Cars,173,12,"La Corne D'abondance, Co.",France,Medium
26,100.0,10,4408.56,2004-12-01,12,2004,Classic Cars,173,12,Muscle Machine Inc,USA,Medium
49,62.09,5,3042.41,2004-12-15,12,2004,Classic Cars,173,12,Reims Collectables,France,Medium
34,100.0,1,5941.5,2005-01-26,1,2005,Classic Cars,173,12,"Tokyo Collectables, Ltd",Japan,Medium
34,95.35,12,3241.9,2005-02-17,2,2005,Classic Cars,173,12,Mini Gifts Distributors Ltd.,USA,Medium
33,100.0,3,6109.29,2005-03-23,3,2005,Classic Cars,173,12,Mini Gifts Distributors Ltd.,USA,Medium
22,100.0,1,3387.78,2005-05-05,5,2005,Classic Cars,173,12,Gift Depot Inc.,USA,Medium
39,89.38,7,3485.82,2003-03-03,3,2003,Classic Cars,79,13,Cruz & Sons Co.,Philippines,Medium
32,63.84,11,2042.88,2003-05-08,5,2003,Classic Cars,79,13,Marseille Mini Autos,France,Small
24,75.01,8,1800.24,2003-07-02,7,2003,Classic Cars,79,13,Mini Gifts Distributors Ltd.,USA,Small
21,63.84,8,1340.64,2003-09-05,9,2003,Classic Cars,79,13,Collectables For Less Inc.,USA,Small
24,73.42,3,1762.08,2003-10-10,10,2003,Classic Cars,79,13,Corporate Gift Ideas Co.,USA,Small
36,63.84,3,2298.24,2003-11-04,11,2003,Classic Cars,79,13,"Anna's Decorations, Ltd",Australia,Small
20,81.4,15,1628.0,2003-11-12,11,2003,Classic Cars,79,13,Herkku Gifts,Norway,Small
30,64.64,4,1939.2,2003-11-20,11,2003,Classic Cars,79,13,"Toms Spezialitten, Ltd",Germany,Small
44,82.99,9,3651.56,2003-12-02,12,2003,Classic Cars,79,13,Euro Shopping Channel,Spain,Medium
28,92.57,3,2591.96,2004-01-15,1,2004,Classic Cars,79,13,Auto Canal Petit,France,Small
37,77.41,10,2864.17,2004-02-22,2,2004,Classic Cars,79,13,"Vida Sport, Ltd",Switzerland,Small
20,74.21,4,1484.2,2004-04-09,4,2004,Classic Cars,79,13,Danish Wholesale Imports,Denmark,Small
25,90.17,14,2254.25,2004-06-01,6,2004,Classic Cars,79,13,"UK Collectables, Ltd.",UK,Small
35,76.61,15,2681.35,2004-07-06,7,2004,Classic Cars,79,13,L'ordine Souveniers,Italy,Small
38,83.79,4,3184.02,2004-08-02,8,2004,Classic Cars,79,13,Online Mini Collectables,USA,Medium
41,69.43,13,2846.63,2004-08-30,8,2004,Classic Cars,79,13,"Vida Sport, Ltd",Switzerland,Small
22,76.61,6,1685.42,2003-10-04,10,2003,Classic Cars,79,13,"Blauer See Auto, Co.",Germany,Small
49,81.4,11,3988.6,2004-10-16,10,2004,Classic Cars,79,13,"Toms Spezialitten, Ltd",Germany,Medium
38,73.42,4,2789.96,2004-11-03,11,2004,Classic Cars,79,13,"Volvo Model Replicas, Co",Sweden,Small
33,100.0,14,3607.56,2004-11-15,11,2004,Classic Cars,79,13,Land of Toys Inc.,USA,Medium
36,93.56,10,3368.16,2004-11-24,11,2004,Classic Cars,79,13,Salzburg Collectables,Austria,Medium
34,81.62,5,2775.08,2005-01-06,1,2005,Classic Cars,79,13,Suominen Souveniers,Finland,Small
24,67.83,5,1627.92,2005-02-09,2,2005,Classic Cars,79,13,"Toys of Finland, Co.",Finland,Small
36,70.26,7,2529.36,2005-03-03,3,2005,Classic Cars,79,13,Scandinavian Gift Ideas,Sweden,Small
34,90.17,14,3065.78,2005-05-17,5,2005,Classic Cars,79,13,Salzburg Collectables,Austria,Medium
41,100.0,9,4615.78,2003-01-31,1,2003,Trucks and Buses,118,14,Euro Shopping Channel,Spain,Medium
46,100.0,5,5723.78,2003-04-04,4,2003,Trucks and Buses,118,14,Classic Legends Inc.,USA,Medium
24,100.0,11,2559.6,2003-06-03,6,2003,Trucks and Buses,118,14,Muscle Machine Inc,USA,Small
21,100.0,5,2140.11,2003-08-01,8,2003,Trucks and Buses,118,14,Suominen Souveniers,Finland,Small
24,100.0,3,3327.6,2003-09-21,9,2003,Trucks and Buses,118,14,"Oulu Toy Supplies, Inc.",Finland,Medium
48,100.0,12,6825.6,2003-10-22,10,2003,Trucks and Buses,118,14,"Dragon Souveniers, Ltd.",Singapore,Medium
26,100.0,1,3543.28,2003-11-06,11,2003,Trucks and Buses,118,14,"Stylish Desk Decors, Co.",UK,Medium
37,100.0,6,4516.22,2003-11-14,11,2003,Trucks and Buses,118,14,"Iberia Gift Imports, Corp.",Spain,Medium
49,100.0,6,6445.46,2003-11-25,11,2003,Trucks and Buses,118,14,Mini Classics,USA,Medium
34,99.54,7,3384.36,2003-12-09,12,2003,Trucks and Buses,118,14,Diecast Collectables,USA,Medium
48,100.0,2,4891.68,2004-02-10,2,2004,Trucks and Buses,118,14,Signal Collectibles Ltd.,USA,Medium
36,100.0,1,4521.96,2004-03-11,3,2004,Trucks and Buses,118,14,Mini Gifts Distributors Ltd.,USA,Medium
46,100.0,5,5069.66,2004-05-05,5,2004,Trucks and Buses,118,14,Euro Shopping Channel,Spain,Medium
46,100.0,4,6541.2,2004-06-15,6,2004,Trucks and Buses,118,14,Handji Gifts& Co,Singapore,Medium
31,97.17,5,3012.27,2004-07-20,7,2004,Trucks and Buses,118,14,Mini Gifts Distributors Ltd.,USA,Medium
41,100.0,1,5247.18,2004-08-19,8,2004,Trucks and Buses,118,14,Diecast Classics Inc.,USA,Medium
21,100.0,8,2214.87,2004-09-08,9,2004,Trucks and Buses,118,14,Land of Toys Inc.,USA,Small
38,100.0,5,4773.18,2004-10-13,10,2004,Trucks and Buses,118,14,Marta's Replicas Co.,USA,Medium
45,100.0,14,6185.7,2004-10-22,10,2004,Trucks and Buses,118,14,Heintze Collectables,Denmark,Medium
26,58.38,7,1517.88,2004-11-05,11,2004,Trucks and Buses,118,14,Vitachrome Inc.,USA,Small
38,100.0,3,6372.6,2004-11-20,11,2004,Trucks and Buses,118,14,"La Corne D'abondance, Co.",France,Medium
48,100.0,9,5232.96,2004-12-01,12,2004,Trucks and Buses,118,14,Muscle Machine Inc,USA,Medium
42,64.16,9,2694.72,2004-12-10,12,2004,Trucks and Buses,118,14,Euro Shopping Channel,Spain,Small
49,35.71,4,1749.79,2005-01-23,1,2005,Trucks and Buses,118,14,Mini Gifts Distributors Ltd.,USA,Small
32,66.58,13,2130.56,2005-02-17,2,2005,Trucks and Buses,118,14,Mini Gifts Distributors Ltd.,USA,Small
54,100.0,5,5951.34,2005-05-03,5,2005,Trucks and Buses,118,14,Euro Shopping Channel,Spain,Medium
33,100.0,4,4692.6,2005-05-31,5,2005,Trucks and Buses,118,14,La Rochelle Gifts,France,Medium
36,100.0,3,3731.04,2003-03-03,3,2003,Classic Cars,115,15,Cruz & Sons Co.,Philippines,Medium
20,100.0,7,2142.0,2003-05-08,5,2003,Classic Cars,115,15,Marseille Mini Autos,France,Small
29,97.89,4,2838.81,2003-07-02,7,2003,Classic Cars,115,15,Mini Gifts Distributors Ltd.,USA,Small
33,97.89,4,3230.37,2003-09-05,9,2003,Classic Cars,115,15,Collectables For Less Inc.,USA,Medium
50,100.0,5,5182.0,2003-10-11,10,2003,Classic Cars,115,15,"Men 'R' US Retailers, Ltd.",USA,Medium
41,100.0,3,4391.1,2003-11-04,11,2003,Classic Cars,115,15,Mini Auto Werke,Austria,Medium
36,100.0,11,4477.32,2003-11-12,11,2003,Classic Cars,115,15,Herkku Gifts,Norway,Medium
27,100.0,16,3544.56,2003-11-20,11,2003,Classic Cars,115,15,Online Diecast Creations Co.,USA,Medium
47,100.0,5,5195.85,2003-12-02,12,2003,Classic Cars,115,15,Euro Shopping Channel,Spain,Medium
33,100.0,15,4180.44,2004-01-16,1,2004,Classic Cars,115,15,Euro Shopping Channel,Spain,Medium
21,100.0,6,2684.43,2004-02-22,2,2004,Classic Cars,115,15,"Vida Sport, Ltd",Switzerland,Small
21,93.28,5,1958.88,2004-04-12,4,2004,Classic Cars,115,15,"Oulu Toy Supplies, Inc.",Finland,Small
41,100.0,10,4910.57,2004-06-01,6,2004,Classic Cars,115,15,"UK Collectables, Ltd.",UK,Medium
40,100.0,11,4468.4,2004-07-06,7,2004,Classic Cars,115,15,L'ordine Souveniers,Italy,Medium
28,100.0,1,3127.88,2004-08-04,8,2004,Classic Cars,115,15,"Dragon Souveniers, Ltd.",Singapore,Medium
23,100.0,9,2675.13,2004-08-30,8,2004,Classic Cars,115,15,"Vida Sport, Ltd",Switzerland,Small
23,100.0,2,2807.61,2003-10-04,10,2003,Classic Cars,115,15,"Blauer See Auto, Co.",Germany,Small
25,100.0,7,2504.75,2004-10-16,10,2004,Classic Cars,115,15,"Toms Spezialitten, Ltd",Germany,Small
24,100.0,15,2984.88,2004-11-04,11,2004,Classic Cars,115,15,FunGiftIdeas.com,USA,Small
39,64.74,15,2524.86,2004-11-15,11,2004,Classic Cars,115,15,Land of Toys Inc.,USA,Small
55,75.2,7,4136.0,2004-11-24,11,2004,Classic Cars,115,15,Salzburg Collectables,Austria,Medium
46,88.45,6,4068.7,2005-01-06,1,2005,Classic Cars,115,15,Suominen Souveniers,Finland,Medium
50,100.0,1,5182.0,2005-02-09,2,2005,Classic Cars,115,15,"Toys of Finland, Co.",Finland,Medium
47,100.0,8,5243.79,2005-03-03,3,2005,Classic Cars,115,15,Scandinavian Gift Ideas,Sweden,Medium
97,93.28,5,9048.16,2005-04-14,4,2005,Classic Cars,115,15,Mini Caravy,France,Large
32,100.0,10,3832.64,2005-05-17,5,2005,Classic Cars,115,15,Salzburg Collectables,Austria,Medium
35,100.0,10,3920.0,2003-01-29,1,2003,Trucks and Buses,116,16,Baane Mini Imports,Norway,Medium
49,100.0,4,4916.66,2003-03-26,3,2003,Trucks and Buses,116,16,Mini Gifts Distributors Ltd.,USA,Medium
38,100.0,10,3857.0,2003-05-28,5,2003,Trucks and Buses,116,16,"Corrida Auto Replicas, Ltd",Spain,Medium
32,100.0,10,4181.44,2003-07-24,7,2003,Trucks and Buses,116,16,Technics Stores Inc.,USA,Medium
34,100.0,7,4641.0,2003-09-19,9,2003,Trucks and Buses,116,16,"Dragon Souveniers, Ltd.",Singapore,Medium
36,99.17,8,3570.12,2003-10-21,10,2003,Trucks and Buses,116,16,Mini Auto Werke,Austria,Medium
48,93.34,3,4480.32,2003-11-06,11,2003,Trucks and Buses,116,16,"Australian Gift Network, Co",Australia,Medium
21,96.84,7,2033.64,2003-11-13,11,2003,Trucks and Buses,116,16,"Classic Gift Ideas, Inc",USA,Small
21,93.34,10,1960.14,2003-11-25,11,2003,Trucks and Buses,116,16,"Saveley & Henriot, Co.",France,Small
34,100.0,5,3966.78,2003-12-05,12,2003,Trucks and Buses,116,16,Canadian Gift Exchange Network,Canada,Medium
46,100.0,2,5152.0,2004-01-29,1,2004,Trucks and Buses,116,16,West Coast Collectables Co.,USA,Medium
32,100.0,1,3360.0,2004-03-10,3,2004,Trucks and Buses,116,16,Cambridge Collectables Co.,USA,Medium
29,100.0,8,3451.0,2004-05-04,5,2004,Trucks and Buses,116,16,Super Scale Inc.,USA,Medium
41,100.0,5,5453.0,2004-06-15,6,2004,Trucks and Buses,116,16,"Tokyo Collectables, Ltd",Japan,Medium
43,96.84,8,4164.12,2004-07-19,7,2004,Trucks and Buses,116,16,Souveniers And Things Co.,Australia,Medium
24,100.0,1,2800.08,2004-08-17,8,2004,Trucks and Buses,116,16,Amica Models & Co.,Italy,Small
41,100.0,10,4687.94,2004-09-08,9,2004,Trucks and Buses,116,16,Scandinavian Gift Ideas,Sweden,Medium
46,98.0,5,4508.0,2004-10-11,10,2004,Trucks and Buses,116,16,Auto Assoc. & Cie.,France,Medium
32,100.0,2,4181.44,2004-10-21,10,2004,Trucks and Buses,116,16,Mini Gifts Distributors Ltd.,USA,Medium
22,100.0,10,2251.04,2004-11-04,11,2004,Trucks and Buses,116,16,Online Diecast Creations Co.,USA,Small
29,40.25,7,1167.25,2004-11-18,11,2004,Trucks and Buses,116,16,Mini Wheels Co.,USA,Small
42,49.6,5,2083.2,2004-11-29,11,2004,Trucks and Buses,116,16,"Australian Collectors, Co.",Australia,Small
39,98.0,1,3822.0,2004-12-10,12,2004,Trucks and Buses,116,16,Mini Gifts Distributors Ltd.,USA,Medium
27,100.0,1,3911.49,2005-01-20,1,2005,Trucks and Buses,116,16,"Anna's Decorations, Ltd",Australia,Medium
48,98.0,2,4704.0,2005-02-17,2,2005,Trucks and Buses,116,16,Corporate Gift Ideas Co.,USA,Medium
29,85.1,10,2467.9,2005-03-09,3,2005,Trucks and Buses,116,16,"Anna's Decorations, Ltd",Australia,Small
27,100.0,8,3213.0,2005-05-01,5,2005,Trucks and Buses,116,16,Quebec Home Shopping Network,Canada,Medium
54,100.0,5,7182.0,2005-05-31,5,2005,Trucks and Buses,116,16,Euro Shopping Channel,Spain,Large
26,100.0,4,4379.18,2003-03-10,3,2003,Classic Cars,141,17,Motor Mint Distributors Inc.,USA,Medium
34,100.0,2,5004.8,2003-05-08,5,2003,Classic Cars,141,17,Marseille Mini Autos,France,Medium
25,100.0,2,3644.75,2003-07-04,7,2003,Classic Cars,141,17,Alpha Cognac,France,Medium
23,100.0,13,2702.04,2003-09-11,9,2003,Classic Cars,141,17,"Anna's Decorations, Ltd",Australia,Small
28,100.0,12,3764.88,2003-10-17,10,2003,Classic Cars,141,17,Heintze Collectables,Denmark,Medium
35,100.0,2,4508.0,2003-11-05,11,2003,Classic Cars,141,17,Quebec Home Shopping Network,Canada,Medium
44,100.0,6,5418.16,2003-11-12,11,2003,Classic Cars,141,17,Herkku Gifts,Norway,Medium
22,100.0,11,3300.66,2003-11-20,11,2003,Classic Cars,141,17,Online Diecast Creations Co.,USA,Medium
42,100.0,17,6182.4,2003-12-02,12,2003,Classic Cars,141,17,Muscle Machine Inc,USA,Medium
29,100.0,10,4186.73,2004-01-16,1,2004,Classic Cars,141,17,Euro Shopping Channel,Spain,Medium
32,100.0,1,4529.28,2004-02-22,2,2004,Classic Cars,141,17,"Vida Sport, Ltd",Switzerland,Medium
41,100.0,3,5628.89,2004-04-13,4,2004,Classic Cars,141,17,Osaka Souveniers Co.,Japan,Medium
26,100.0,5,3054.48,2004-06-01,6,2004,Classic Cars,141,17,"UK Collectables, Ltd.",UK,Medium
21,100.0,6,2526.51,2004-07-06,7,2004,Classic Cars,141,17,L'ordine Souveniers,Italy,Small
34,100.0,6,4667.86,2004-08-06,8,2004,Classic Cars,141,17,Signal Gift Stores,USA,Medium
41,100.0,4,6499.32,2004-08-30,8,2004,Classic Cars,141,17,"Vida Sport, Ltd",Switzerland,Medium
37,100.0,8,5917.78,2003-10-05,10,2003,Classic Cars,141,17,"Norway Gifts By Mail, Co.",Norway,Medium
37,100.0,2,6231.91,2004-10-16,10,2004,Classic Cars,141,17,"Toms Spezialitten, Ltd",Germany,Medium
41,100.0,10,5803.14,2004-11-04,11,2004,Classic Cars,141,17,FunGiftIdeas.com,USA,Medium
46,100.0,6,6434.02,2004-11-17,11,2004,Classic Cars,141,17,Motor Mint Distributors Inc.,USA,Medium
40,100.0,2,6454.4,2004-11-24,11,2004,Classic Cars,141,17,"Australian Collectors, Co.",Australia,Medium
43,97.6,8,4196.8,2004-12-09,12,2004,Classic Cars,141,17,Lyon Souveniers,France,Medium
30,87.06,1,2611.8,2005-01-07,1,2005,Classic Cars,141,17,Mini Creations Ltd.,USA,Small
35,100.0,2,5895.05,2005-02-09,2,2005,Classic Cars,141,17,"Toys of Finland, Co.",Finland,Medium
36,93.77,14,3375.72,2005-03-04,3,2005,Classic Cars,141,17,Mini Gifts Distributors Ltd.,USA,Medium
61,100.0,3,8374.69,2005-04-15,4,2005,Classic Cars,141,17,Danish Wholesale Imports,Denmark,Large
38,100.0,5,4464.24,2005-05-17,5,2005,Classic Cars,141,17,Salzburg Collectables,Austria,Medium
39,100.0,2,4808.31,2003-01-10,1,2003,Vintage Cars,102,18,Vitachrome Inc.,USA,Medium
33,99.66,6,3288.78,2003-03-25,3,2003,Vintage Cars,102,18,Mini Wheels Co.,USA,Medium
32,100.0,1,3254.72,2003-05-21,5,2003,Vintage Cars,102,18,"Australian Collectors, Co.",Australia,Medium
31,100.0,7,3184.94,2003-07-16,7,2003,Vintage Cars,102,18,Souveniers And Things Co.,Australia,Medium
50,100.0,4,5907.5,2003-09-12,9,2003,Vintage Cars,102,18,Signal Collectibles Ltd.,USA,Medium
48,91.44,2,4389.12,2003-10-18,10,2003,Vintage Cars,102,18,Corporate Gift Ideas Co.,USA,Medium
43,100.0,6,5036.16,2003-11-05,11,2003,Vintage Cars,102,18,Rovelli Gifts,Italy,Medium
25,87.33,3,2183.25,2003-11-12,11,2003,Vintage Cars,102,18,Mini Gifts Distributors Ltd.,USA,Small
28,100.0,7,3106.88,2003-11-21,11,2003,Vintage Cars,102,18,"Australian Collectables, Ltd",Australia,Medium
36,100.0,2,3735.72,2003-12-03,12,2003,Vintage Cars,102,18,Euro Shopping Channel,Spain,Medium
27,89.38,10,2413.26,2004-01-29,1,2004,Vintage Cars,102,18,West Coast Collectables Co.,USA,Small
